,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 영화키스톤건축사사무소,y
374,2015-04-10,0.9957862052377552,0.9844972877326051,1.0110760044160128,0.9957862052377552,0.9957862052377552,0.0017979882945462278,0.0017979882945462278,0.0017979882945462278,0.0009119701517377575,0.0009119701517377575,0.0009119701517377575,0.0008860181428084703,0.0008860181428084703,0.0008860181428084703,0.0,0.0,0.0,0.9975841935323014,0.9882990643
375,2015-04-13,0.9956303840421006,0.984202138813922,1.0114728156671835,0.9956303840421006,0.9956303840421006,0.0020723667764135398,0.0020723667764135398,0.0020723667764135398,0.0009655730730266641,0.0009655730730266641,0.0009655730730266641,0.0011067937033868759,0.0011067937033868759,0.0011067937033868759,0.0,0.0,0.0,0.9977027508185141,0.9897488005
376,2015-04-14,0.9955784436435491,0.9852832005530151,1.0111595951444536,0.9955784436435491,0.9955784436435491,0.0024236006656706325,0.0024236006656706325,0.0024236006656706325,0.00124368362501953,0.00124368362501953,0.00124368362501953,0.0011799170406511024,0.0011799170406511024,0.0011799170406511024,0.0,0.0,0.0,0.9980020443092197,0.9869486638
377,2015-04-15,0.9955265032449975,0.9843555817583248,1.010008500468953,0.9955265032449975,0.9955265032449975,0.0015555550886688651,0.0015555550886688651,0.0015555550886688651,0.00030428567442207017,0.00030428567442207017,0.00030428567442207017,0.001251269414246795,0.001251269414246795,0.001251269414246795,0.0,0.0,0.0,0.9970820583336664,0.9983999178
378,2015-04-17,0.9954226224478945,0.9847815162229788,1.0098891950002529,0.9954226224478945,0.9954226224478945,0.0022959035852191307,0.0022959035852191307,0.0022959035852191307,0.0009119701517353926,0.0009119701517353926,0.0009119701517353926,0.001383933433483738,0.001383933433483738,0.001383933433483738,0.0,0.0,0.0,0.9977185260331136,0.9900175761
379,2015-04-22,0.9951629204551368,0.9838944687884225,1.0096858785125138,0.9951629204551368,0.9951629204551368,0.0018989304825090562,0.0018989304825090562,0.0018989304825090562,0.0003042856744212766,0.0003042856744212766,0.0003042856744212766,0.0015946448080877797,0.0015946448080877797,0.0015946448080877797,0.0,0.0,0.0,0.9970618509376459,0.9886749534
380,2015-04-27,0.9952254515717178,0.9856357212586971,1.0099185925749459,0.9952254515717178,0.9952254515717178,0.002479886374865503,0.002479886374865503,0.002479886374865503,0.000965573073019535,0.000965573073019535,0.000965573073019535,0.0015143133018459681,0.0015143133018459681,0.0015143133018459681,0.0,0.0,0.0,0.9977053379465833,0.9888745681
381,2015-05-01,0.9952754764649827,0.9838319444659624,1.0121220092609413,0.9952754764649827,0.9952754764649827,0.002112617644989647,0.002112617644989647,0.002112617644989647,0.0009119701517368395,0.0009119701517368395,0.0009119701517368395,0.001200647493252807,0.001200647493252807,0.001200647493252807,0.0,0.0,0.0,0.9973880941099723,0.9924499657
382,2015-05-04,0.9953129951349313,0.9831465312086676,1.0095088884919803,0.9953129951349313,0.9953129951349313,0.0018124105958400509,0.0018124105958400509,0.0018124105958400509,0.0009655730730232515,0.0009655730730232515,0.0009655730730232515,0.0008468375228167993,0.0008468375228167993,0.0008468375228167993,0.0,0.0,0.0,0.9971254057307714,1.0108243673
383,2015-05-08,0.9953630200281963,0.984185731648241,1.0092222770766124,0.9953630200281963,0.9953630200281963,0.0012118884869323468,0.0012118884869323468,0.0012118884869323468,0.0009119701517362372,0.0009119701517362372,0.0009119701517362372,0.00029991833519610946,0.00029991833519610946,0.00029991833519610946,0.0,0.0,0.0,0.9965749085151286,0.9915495047
384,2015-05-11,0.9954005386981449,0.9838987693075688,1.009752330907053,0.9954005386981449,0.9954005386981449,0.0008705159329846409,0.0008705159329846409,0.0008705159329846409,0.0009655730730189019,0.0009655730730189019,0.0009655730730189019,-9.50571400342609e-05,-9.50571400342609e-05,-9.50571400342609e-05,0.0,0.0,0.0,0.9962710546311295,0.9885995644
385,2015-05-15,0.9954505635914098,0.982671955908111,1.0096788608243292,0.9954505635914098,0.9954505635914098,0.00040861543513850913,0.00040861543513850913,0.00040861543513850913,0.0009119701517338723,0.0009119701517338723,0.0009119701517338723,-0.0005033547165953631,-0.0005033547165953631,-0.0005033547165953631,0.0,0.0,0.0,0.9958591790265483,1.0033749006
386,2015-05-18,0.9954880822613585,0.9815993561332046,1.0085692008877438,0.9954880822613585,0.9954880822613585,0.0002900351765843736,0.0002900351765843736,0.0002900351765843736,0.0009655730730210479,0.0009655730730210479,0.0009655730730210479,-0.0006755378964366743,-0.0006755378964366743,-0.0006755378964366743,0.0,0.0,0.0,0.9957781174379429,0.9956746924
387,2015-05-19,0.9955005884846748,0.9828328151125009,1.0081085127435545,0.9955005884846748,0.9955005884846748,0.000539485335174661,0.000539485335174661,0.000539485335174661,0.0012436836250173306,0.0012436836250173306,0.0012436836250173306,-0.0007041982898426698,-0.0007041982898426698,-0.0007041982898426698,0.0,0.0,0.0,0.9960400738198495,0.9941487643
388,2015-05-20,0.9955130947079909,0.9812742748847033,1.0085971188167244,0.9955130947079909,0.9955130947079909,-0.00041420954400230123,-0.00041420954400230123,-0.00041420954400230123,0.00030428567442077005,0.00030428567442077005,0.00030428567442077005,-0.0007184952184230713,-0.0007184952184230713,-0.0007184952184230713,0.0,0.0,0.0,0.9950988851639886,0.9942749006
389,2015-05-21,0.9955256009313072,0.9828830960461251,1.0084318198158642,0.9955256009313072,0.9955256009313072,-0.0001844537840860242,-0.0001844537840860242,-0.0001844537840860242,0.000534349072908763,0.000534349072908763,0.000534349072908763,-0.0007188028569947871,-0.0007188028569947871,-0.0007188028569947871,0.0,0.0,0.0,0.9953411471472211,0.9944244375
390,2015-05-22,0.9955381071546234,0.9814173153264876,1.0096136209734032,0.9955381071546234,0.9955381071546234,0.00020625829515467047,0.00020625829515467047,0.00020625829515467047,0.0009119701517368029,0.0009119701517368029,0.0009119701517368029,-0.0007057118565821325,-0.0007057118565821325,-0.0007057118565821325,0.0,0.0,0.0,0.9957443654497781,1.0083245039
391,2015-05-27,0.9956006382712045,0.982601308542063,1.0075228776773477,0.9956006382712045,0.9956006382712045,-0.00016673298613034365,-0.00016673298613034365,-0.00016673298613034365,0.0003042856744209864,0.0003042856744209864,0.0003042856744209864,-0.00047101866055133,-0.00047101866055133,-0.00047101866055133,0.0,0.0,0.0,0.9954339052850741,1.0077240024
392,2015-05-28,0.9956131444945208,0.9827914544226868,1.0086950023880659,0.9956131444945208,0.9956131444945208,0.0001364859977435328,0.0001364859977435328,0.0001364859977435328,0.0005343490729094983,0.0005343490729094983,0.0005343490729094983,-0.0003978630751659655,-0.0003978630751659655,-0.0003978630751659655,0.0,0.0,0.0,0.9957496304922643,1.0092246733
393,2015-05-29,0.995625650717837,0.9828719851061203,1.0096958305459263,0.995625650717837,0.995625650717837,0.0005933498613038924,0.0005933498613038924,0.0005933498613038924,0.0009119701517353193,0.0009119701517353193,0.0009119701517353193,-0.00031862029043142683,-0.00031862029043142683,-0.00031862029043142683,0.0,0.0,0.0,0.9962190005791409,0.9868999075
394,2015-06-01,0.9956631693877857,0.9832938856364658,1.0102639687546398,0.9956631693877857,0.9956631693877857,0.0009111492149850534,0.0009111492149850534,0.0009111492149850534,0.0009655730730204146,0.0009655730730204146,0.0009655730730204146,-5.442385803536125e-05,-5.442385803536125e-05,-5.442385803536125e-05,0.0,0.0,0.0,0.9965743186027707,0.9920495214
395,2015-06-02,0.9956756756111018,0.9833505527757842,1.0108539437118873,0.9956756756111018,0.9956756756111018,0.0012833475254867381,0.0012833475254867381,0.0012833475254867381,0.0012436836250186557,0.0012436836250186557,0.0012436836250186557,3.96639004680822e-05,3.96639004680822e-05,3.96639004680822e-05,0.0,0.0,0.0,0.9969590231365886,0.992024932
396,2015-06-03,0.9956881818344181,0.9826308785971279,1.0085924684344336,0.9956881818344181,0.9956881818344181,0.0004399757979036993,0.0004399757979036993,0.0004399757979036993,0.00030428567442230804,0.00030428567442230804,0.00030428567442230804,0.00013569012348139118,0.00013569012348139118,0.00013569012348139118,0.0,0.0,0.0,0.9961281576323218,0.991474575
397,2015-06-04,0.9957006880577344,0.9834552973985059,1.010151640278081,0.9957006880577344,0.9957006880577344,0.0007675688873133633,0.0007675688873133633,0.0007675688873133633,0.0005343490729104158,0.0005343490729104158,0.0005343490729104158,0.00023321981440294743,0.00023321981440294743,0.00023321981440294743,0.0,0.0,0.0,0.9964682569450477,0.9908246333
398,2015-06-05,0.9957131942810504,0.9837229896106818,1.0089983542756296,0.9957131942810504,0.9957131942810504,0.0012439222121264622,0.0012439222121264622,0.0012439222121264622,0.0009119701517338355,0.0009119701517338355,0.0009119701517338355,0.00033195206039262693,0.00033195206039262693,0.00033195206039262693,0.0,0.0,0.0,0.9969571164931769,0.9901998492
399,2015-06-08,0.9957507129509993,0.9848991312444675,1.0118708277201556,0.9957507129509993,0.9957507129509993,0.0015996328198547986,0.0015996328198547986,0.0015996328198547986,0.0009655730730209906,0.0009655730730209906,0.0009655730730209906,0.0006340597468338081,0.0006340597468338081,0.0006340597468338081,0.0,0.0,0.0,0.997350345770854,0.9909701851
400,2015-06-09,0.9957632191743154,0.985002729668912,1.0113787723196723,0.9957632191743154,0.9957632191743154,0.001980394659145724,0.001980394659145724,0.001980394659145724,0.0012436836250174811,0.0012436836250174811,0.0012436836250174811,0.0007367110341282428,0.0007367110341282428,0.0007367110341282428,0.0,0.0,0.0,0.9977436138334611,0.9957747918
401,2015-06-10,0.9957757253976316,0.9842075385560408,1.0101422273846463,0.9957757253976316,0.9957757253976316,0.0011447198290942863,0.0011447198290942863,0.0011447198290942863,0.0003042856744215145,0.0003042856744215145,0.0003042856744215145,0.0008404341546727717,0.0008404341546727717,0.0008404341546727717,0.0,0.0,0.0,0.9969204452267258,0.9908199813
402,2015-06-11,0.9957882316209479,0.9843714191600337,1.0108609337787504,0.9957882316209479,0.9957882316209479,0.0014796343106779671,0.0014796343106779671,0.0014796343106779671,0.0005343490729111512,0.0005343490729111512,0.0005343490729111512,0.0009452852377668158,0.0009452852377668158,0.0009452852377668158,0.0,0.0,0.0,0.9972678659316259,0.9948247156
403,2015-06-12,0.995800737844264,0.985232443868988,1.0106743718159579,0.995800737844264,0.995800737844264,0.0019632417555392346,0.0019632417555392346,0.0019632417555392346,0.0009119701517358853,0.0009119701517358853,0.0009119701517358853,0.0010512716038033494,0.0010512716038033494,0.0010512716038033494,0.0,0.0,0.0,0.9977639795998032,0.9916496093
404,2015-06-15,0.9958382565142128,0.9850370633585178,1.0112904823423237,0.9958382565142128,0.9958382565142128,0.0023402817912064997,0.0023402817912064997,0.0023402817912064997,0.0009655730730231368,0.0009655730730231368,0.0009655730730231368,0.0013747087181833631,0.0013747087181833631,0.0013747087181833631,0.0,0.0,0.0,0.9981785383054192,0.9936999178
405,2015-06-16,0.9958507627375289,0.9855559505561814,1.0106308660631866,0.9958507627375289,0.9958507627375289,0.002726922043597274,0.002726922043597274,0.002726922043597274,0.0012436836250163063,0.0012436836250163063,0.0012436836250163063,0.0014832384185809674,0.0014832384185809674,0.0014832384185809674,0.0,0.0,0.0,0.9985776847811262,1.0005496085
406,2015-06-17,0.9958632689608452,0.9839390706527361,1.0100162345314403,0.9958632689608452,0.9958632689608452,0.0018954511537120004,0.0018954511537120004,0.0018954511537120004,0.00030428567442228343,0.00030428567442228343,0.00030428567442228343,0.0015911654792897167,0.0015911654792897167,0.0015911654792897167,0.0,0.0,0.0,0.9977587201145572,0.9919996147
407,2015-06-18,0.9958757751841614,0.9851742313094941,1.0115279590029729,0.9958757751841614,0.9958757751841614,0.002231990683705742,0.002231990683705742,0.002231990683705742,0.0005343490729098385,0.0005343490729098385,0.0005343490729098385,0.0016976416107959036,0.0016976416107959036,0.0016976416107959036,0.0,0.0,0.0,0.9981077658678671,1.0001747918
408,2015-06-23,0.9959383063007425,0.9857192558795053,1.0133032692573516,0.9959383063007425,0.9959383063007425,0.0034099408763002726,0.0034099408763002726,0.0034099408763002726,0.0012436836250176281,0.0012436836250176281,0.0012436836250176281,0.0021662572512826444,0.0021662572512826444,0.0021662572512826444,0.0,0.0,0.0,0.9993482471770428,0.9899242884
409,2015-06-24,0.9959508125240588,0.9859004368287883,1.0122201160793871,0.9959508125240588,0.9959508125240588,0.0025411230645818084,0.0025411230645818084,0.0025411230645818084,0.00030428567442204263,0.00030428567442204263,0.00030428567442204263,0.002236837390159766,0.002236837390159766,0.002236837390159766,0.0,0.0,0.0,0.9984919355886406,0.98784977
410,2015-06-25,0.995963318747375,0.9849292389965869,1.0124702265892485,0.995963318747375,0.995963318747375,0.0028301924256379373,0.0028301924256379373,0.0028301924256379373,0.0005343490729105739,0.0005343490729105739,0.0005343490729105739,0.0022958433527273635,0.0022958433527273635,0.0022958433527273635,0.0,0.0,0.0,0.998793511173013,1.0014823267
411,2015-06-26,0.9959758249706913,0.9863107365757788,1.01239796759438,0.9959758249706913,0.9959758249706913,0.003253575456947997,0.003253575456947997,0.003253575456947997,0.0009119701517329179,0.0009119701517329179,0.0009119701517329179,0.0023416053052150794,0.0023416053052150794,0.0023416053052150794,0.0,0.0,0.0,0.9992294004276393,1.0001997944
412,2015-06-29,0.9960133436406399,0.9865053171723687,1.0128901866824316,0.9960133436406399,0.9960133436406399,0.0033498950093876242,0.0033498950093876242,0.0033498950093876242,0.0009655730730225034,0.0009655730730225034,0.0009655730730225034,0.0023843219363651204,0.0023843219363651204,0.0023843219363651204,0.0,0.0,0.0,0.9993632386500275,0.9872746322
413,2015-06-30,0.9960258498639561,0.9872097572782784,1.0123250650844984,0.9960258498639561,0.9960258498639561,0.003606602841753882,0.003606602841753882,0.003606602841753882,0.001243683625020128,0.001243683625020128,0.001243683625020128,0.0023629192167337536,0.0023629192167337536,0.0023629192167337536,0.0,0.0,0.0,0.99963245270571,1.0049494722
414,2015-07-02,0.9960508623105885,0.9854669702882695,1.0110573413911113,0.9960508623105885,0.9960508623105885,0.00279638824871934,0.00279638824871934,0.00279638824871934,0.0005343490729113092,0.0005343490729113092,0.0005343490729113092,0.0022620391758080304,0.0022620391758080304,0.0022620391758080304,0.0,0.0,0.0,0.9988472505593078,0.9960498809
415,2015-07-03,0.9960633685339048,0.9858268040157346,1.0123183365183361,0.9960633685339048,0.9960633685339048,0.003094182174927627,0.003094182174927627,0.003094182174927627,0.0009119701517323152,0.0009119701517323152,0.0009119701517323152,0.0021822120231953118,0.0021822120231953118,0.0021822120231953118,0.0,0.0,0.0,0.9991575507088324,0.9956749175
416,2015-07-09,0.9961384058738021,0.9846940931319446,1.010762134332299,0.9961384058738021,0.9961384058738021,0.001879477008151168,0.001879477008151168,0.001879477008151168,0.0005343490729099966,0.0005343490729099966,0.0005343490729099966,0.0013451279352411714,0.0013451279352411714,0.0013451279352411714,0.0,0.0,0.0,0.9980178828819533,1.0108248104
417,2015-07-14,0.9962009369903833,0.985951707068368,1.010983976303906,0.9962009369903833,0.9962009369903833,0.0016653594986178425,0.0016653594986178425,0.0016653594986178425,0.001243683625020275,0.001243683625020275,0.001243683625020275,0.0004216758735975672,0.0004216758735975672,0.0004216758735975672,0.0,0.0,0.0,0.997866296489001,1.0116997589
418,2015-07-15,0.9962134432136994,0.9831283850973275,1.0098168090445727,0.9962134432136994,0.9962134432136994,0.0005539677314891381,0.0005539677314891381,0.0005539677314891381,0.000304285674421777,0.000304285674421777,0.000304285674421777,0.0002496820570673611,0.0002496820570673611,0.0002496820570673611,0.0,0.0,0.0,0.9967674109451886,1.0109244624
419,2015-07-16,0.9962259494370157,0.9828899464650152,1.0098415652828812,0.9962259494370157,0.9962259494370157,0.0006242603166425332,0.0006242603166425332,0.0006242603166425332,0.000534349072910732,0.000534349072910732,0.000534349072910732,8.991124373180132e-05,8.991124373180132e-05,8.991124373180132e-05,0.0,0.0,0.0,0.9968502097536582,0.9996245931
420,2015-07-17,0.996238455660332,0.9842959968996288,1.0102417306535711,0.996238455660332,0.996238455660332,0.0008574923503218633,0.0008574923503218633,0.0008574923503218633,0.0009119701517372956,0.0009119701517372956,0.0009119701517372956,-5.447780141543234e-05,-5.447780141543234e-05,-5.447780141543234e-05,0.0,0.0,0.0,0.9970959480106538,1.010799783
421,2015-07-22,0.996300986776913,0.9826818516521155,1.0093627506548262,0.996300986776913,0.996300986776913,-0.00015560011780652998,-0.00015560011780652998,-0.00015560011780652998,0.00030428567442153593,0.00030428567442153593,0.00030428567442153593,-0.0004598857922280659,-0.0004598857922280659,-0.0004598857922280659,0.0,0.0,0.0,0.9961453866591065,1.0134747992
422,2015-07-23,0.9963134930002293,0.9837129900815633,1.0089688214762313,0.9963134930002293,0.9963134930002293,6.711182055164286e-05,6.711182055164286e-05,6.711182055164286e-05,0.0005343490729116496,0.0005343490729116496,0.0005343490729116496,-0.0004672372523600067,-0.0004672372523600067,-0.0004672372523600067,0.0,0.0,0.0,0.996380604820781,1.010799913
423,2015-07-27,0.9963635178934942,0.9837404595974212,1.0100985545869245,0.9963635178934942,0.9963635178934942,0.0007100804383579799,0.0007100804383579799,0.0007100804383579799,0.0009655730730180966,0.0009655730730180966,0.0009655730730180966,-0.00025549263466011674,-0.00025549263466011674,-0.00025549263466011674,0.0,0.0,0.0,0.9970735983318522,1.0132460576
424,2015-07-29,0.9963885303401265,0.9839566357375538,1.009664677413507,0.9963885303401265,0.9963885303401265,0.0002713218886360269,0.0002713218886360269,0.0002713218886360269,0.00030428567442129513,0.00030428567442129513,0.00030428567442129513,-3.296378578526824e-05,-3.296378578526824e-05,-3.296378578526824e-05,0.0,0.0,0.0,0.9966598522287625,0.9919249099
425,2015-07-30,0.9964010365634428,0.9847214635188956,1.0102463879731884,0.9964010365634428,0.9964010365634428,0.0006309503532140524,0.0006309503532140524,0.0006309503532140524,0.0005343490729125672,0.0005343490729125672,0.0005343490729125672,9.660128030148526e-05,9.660128030148526e-05,9.660128030148526e-05,0.0,0.0,0.0,0.9970319869166568,1.0170495046
426,2015-07-31,0.996413542786759,0.9855539086589252,1.010672066645943,0.996413542786759,0.996413542786759,0.0011450418811159116,0.0011450418811159116,0.0011450418811159116,0.0009119701517378617,0.0009119701517378617,0.0009119701517378617,0.0002330717293780501,0.0002330717293780501,0.0002330717293780501,0.0,0.0,0.0,0.9975585846678748,0.9958742152
427,2015-08-03,0.9964195579026065,0.9845658000679234,1.010741211265086,0.9964195579026065,0.9964195579026065,0.0016057193716337076,0.0016057193716337076,0.0016057193716337076,0.0009655730730202425,0.0009655730730202425,0.0009655730730202425,0.000640146298613465,0.000640146298613465,0.000640146298613465,0.0,0.0,0.0,0.9980252772742402,1.0111484649
428,2015-08-04,0.9964215629412224,0.9855361415434435,1.0113114666574137,0.9964215629412224,0.9964215629412224,0.0020038795432812235,0.0020038795432812235,0.0020038795432812235,0.0012436836250167506,0.0012436836250167506,0.0012436836250167506,0.000760195918264473,0.000760195918264473,0.000760195918264473,0.0,0.0,0.0,0.9984254424845036,1.0107246613
429,2015-08-06,0.996425573018454,0.984682277785098,1.0120483892178913,0.996425573018454,0.996425573018454,0.0014858266501846793,0.0014858266501846793,0.0014858266501846793,0.0005343490729110722,0.0005343490729110722,0.0005343490729110722,0.0009514775772736071,0.0009514775772736071,0.0009514775772736071,0.0,0.0,0.0,0.9979113996686387,0.9951495408
430,2015-08-07,0.9964275780570699,0.9850179413476804,1.0121712786651373,0.9964275780570699,0.9964275780570699,0.0019273449209759304,0.0019273449209759304,0.0019273449209759304,0.000911970151737259,0.000911970151737259,0.000911970151737259,0.0010153747692386713,0.0010153747692386713,0.0010153747692386713,0.0,0.0,0.0,0.9983549229780458,0.9953998629
431,2015-08-10,0.9964335931729175,0.9857888358956927,1.0109101704384962,0.9964335931729175,0.9964335931729175,0.0020127545182620716,0.0020127545182620716,0.0020127545182620716,0.0009655730730174631,0.0009655730730174631,0.0009655730730174631,0.0010471814452446089,0.0010471814452446089,0.0010471814452446089,0.0,0.0,0.0,0.9984463476911796,0.9920497821
432,2015-08-11,0.9964355982115334,0.9845353845157876,1.012235067076347,0.9964355982115334,0.9964355982115334,0.002242896862065769,0.002242896862065769,0.002242896862065769,0.0012436836250192505,0.0012436836250192505,0.0012436836250192505,0.0009992132370465181,0.0009992132370465181,0.0009992132370465181,0.0,0.0,0.0,0.9986784950735992,1.0048246052
433,2015-08-17,0.9964476284432284,0.9841999765702306,1.011564945145396,0.9964476284432284,0.9964476284432284,0.0011009091702573728,0.0011009091702573728,0.0011009091702573728,0.0009655730730196094,0.0009655730730196094,0.0009655730730196094,0.00013533609723776329,0.00013533609723776329,0.00013533609723776329,0.0,0.0,0.0,0.9975485376134858,0.9946747498
434,2015-08-18,0.9964496334818443,0.9850089717587778,1.0108288482385113,0.9964496334818443,0.9964496334818443,0.0011640282050851144,0.0011640282050851144,0.0011640282050851144,0.0012436836250168974,0.0012436836250168974,0.0012436836250168974,-7.965541993178292e-05,-7.965541993178292e-05,-7.965541993178292e-05,0.0,0.0,0.0,0.9976136616869294,0.9944746615
435,2015-08-20,0.996453643559076,0.9834693107047667,1.0098705426994643,0.996453643559076,0.996453643559076,2.3599797137197335e-06,2.3599797137197335e-06,2.3599797137197335e-06,0.0005343490729103125,0.0005343490729103125,0.0005343490729103125,-0.0005319890931965928,-0.0005319890931965928,-0.0005319890931965928,0.0,0.0,0.0,0.9964560035387897,0.9941747048
436,2015-08-21,0.9964556485976919,0.9841342549855333,1.0101351731088117,0.9964556485976919,0.9964556485976919,0.00015336638105208113,0.00015336638105208113,0.00015336638105208113,0.000911970151737825,0.000911970151737825,0.000911970151737825,-0.0007586037706857439,-0.0007586037706857439,-0.0007586037706857439,0.0,0.0,0.0,0.996609014978744,1.0134747341
437,2015-08-24,0.9964616637135394,0.9835757128659718,1.0079716215386842,0.9964616637135394,0.9964616637135394,-0.000408057092182822,-0.000408057092182822,-0.000408057092182822,0.0009655730730201853,0.0009655730730201853,0.0009655730730201853,-0.0013736301652030073,-0.0013736301652030073,-0.0013736301652030073,0.0,0.0,0.0,0.9960536066213566,1.0071995401
438,2015-08-25,0.9964636687521552,0.9828616291726947,1.0094931180054674,0.9964636687521552,0.9964636687521552,-0.0002955508856976092,-0.0002955508856976092,-0.0002955508856976092,0.0012436836250169006,0.0012436836250169006,0.0012436836250169006,-0.0015392345107145097,-0.0015392345107145097,-0.0015392345107145097,0.0,0.0,0.0,0.9961681178664575,0.9915493938
439,2015-08-28,0.9964696838680028,0.9828704189787237,1.0086643897247856,0.9964696838680028,0.9964696838680028,-0.0009422863666903151,-0.0009422863666903151,-0.0009422863666903151,0.0009119701517363413,0.0009119701517363413,0.0009119701517363413,-0.0018542565184266563,-0.0018542565184266563,-0.0018542565184266563,0.0,0.0,0.0,0.9955273975013125,0.9909746551
440,2015-08-31,0.9964756989838504,0.9828022582810795,1.008672502840864,0.9964756989838504,0.9964756989838504,-0.0008704555367871785,-0.0008704555367871785,-0.0008704555367871785,0.0009655730730239017,0.0009655730730239017,0.0009655730730239017,-0.0018360286098110803,-0.0018360286098110803,-0.0018360286098110803,0.0,0.0,0.0,0.9956052434470631,1.0048990677
441,2015-09-01,0.9964777040224662,0.9827652851940261,1.0092279123464738,0.9964777040224662,0.9964777040224662,-0.0005067679205575398,-0.0005067679205575398,-0.0005067679205575398,0.0012436836250194006,0.0012436836250194006,0.0012436836250194006,-0.0017504515455769403,-0.0017504515455769403,-0.0017504515455769403,0.0,0.0,0.0,0.9959709361019086,1.0059249349
442,2015-09-03,0.9964817140996979,0.9813940930043149,1.00832390041069,0.9964817140996979,0.9964817140996979,-0.0009314834337316749,-0.0009314834337316749,-0.0009314834337316749,0.000534349072909735,0.000534349072909735,0.000534349072909735,-0.00146583250664141,-0.00146583250664141,-0.00146583250664141,0.0,0.0,0.0,0.9955502306659662,0.9887747296
443,2015-09-04,0.9964837191383137,0.9843084194696382,1.0087041160113173,0.9964837191383137,0.9964837191383137,-0.0003600709551656699,-0.0003600709551656699,-0.0003600709551656699,0.0009119701517348575,0.0009119701517348575,0.0009119701517348575,-0.0012720411069005275,-0.0012720411069005275,-0.0012720411069005275,0.0,0.0,0.0,0.996123648183148,1.0004998011
444,2015-09-07,0.9964897342541613,0.9842069475935493,1.0100613957143387,0.9964897342541613,0.9964897342541613,0.00043157426639636455,0.00043157426639636455,0.00043157426639636455,0.000965573073019552,0.000965573073019552,0.000965573073019552,-0.0005339988066231875,-0.0005339988066231875,-0.0005339988066231875,0.0,0.0,0.0,0.9969213085205577,0.9930494096
445,2015-09-08,0.9964917392927771,0.9843045941411062,1.0108088244383042,0.9964917392927771,0.9964917392927771,0.0009901740331298545,0.0009901740331298545,0.0009901740331298545,0.0012436836250182257,0.0012436836250182257,0.0012436836250182257,-0.0002535095918883713,-0.0002535095918883713,-0.0002535095918883713,0.0,0.0,0.0,0.997481913325907,0.9944233064
446,2015-09-09,0.9964937443313929,0.984051960097853,1.0093366297551158,0.9964937443313929,0.9964937443313929,0.0003383727973849662,0.0003383727973849662,0.0003383727973849662,0.00030428567442232653,0.00030428567442232653,0.00030428567442232653,3.40871229626396e-05,3.40871229626396e-05,3.40871229626396e-05,0.0,0.0,0.0,0.9968321171287778,0.9921974503
447,2015-09-10,0.9964957493700088,0.985104683746017,1.0097601444036635,0.9964957493700088,0.9964957493700088,0.000856610094555337,0.000856610094555337,0.000856610094555337,0.0005343490729104705,0.0005343490729104705,0.0005343490729104705,0.0003222610216448666,0.0003222610216448666,0.0003222610216448666,0.0,0.0,0.0,0.9973523594645641,0.9894999863
448,2015-09-11,0.9964977544086246,0.985858337643978,1.011241488240155,0.9964977544086246,0.9964977544086246,0.0015163696012182547,0.0015163696012182547,0.0015163696012182547,0.0009119701517333739,0.0009119701517333739,0.0009119701517333739,0.0006043994494848806,0.0006043994494848806,0.0006043994494848806,0.0,0.0,0.0,0.9980141240098429,0.9904735861
449,2015-09-14,0.9965037695244722,0.9864733110297488,1.0115892109983176,0.9965037695244722,0.9965037695244722,0.002316223609408672,0.002316223609408672,0.002316223609408672,0.0009655730730216981,0.0009655730730216981,0.0009655730730216981,0.001350650536386974,0.001350650536386974,0.001350650536386974,0.0,0.0,0.0,0.9988199931338808,1.0131244825
450,2015-09-15,0.9965057745630881,0.9860805528412067,1.0126144037038685,0.9965057745630881,0.9965057745630881,0.00279021275895074,0.00279021275895074,0.00279021275895074,0.0012436836250170507,0.0012436836250170507,0.0012436836250170507,0.0015465291339336893,0.0015465291339336893,0.0015465291339336893,0.0,0.0,0.0,0.9992959873220388,0.9940744686
451,2015-09-16,0.9965077796017039,0.9859104274489225,1.0125758141751342,0.9965077796017039,0.9965077796017039,0.0020119477129502314,0.0020119477129502314,0.0020119477129502314,0.00030428567442153284,0.00030428567442153284,0.00030428567442153284,0.001707662038528699,0.001707662038528699,0.001707662038528699,0.0,0.0,0.0,0.9985197273146541,0.9938208577
452,2015-09-17,0.9965097846403197,0.9857272331601121,1.0119244973811439,0.9965097846403197,0.9965097846403197,0.002364543614273871,0.002364543614273871,0.002364543614273871,0.0005343490729091577,0.0005343490729091577,0.0005343490729091577,0.0018301945413647135,0.0018301945413647135,0.0018301945413647135,0.0,0.0,0.0,0.9988743282545935,0.9963995476
453,2015-09-18,0.9965117896789356,0.9863726033352481,1.0126432997305854,0.9965117896789356,0.9965117896789356,0.0028231443560407313,0.0028231443560407313,0.0028231443560407313,0.0009119701517363045,0.0009119701517363045,0.0009119701517363045,0.001911174204304427,0.001911174204304427,0.001911174204304427,0.0,0.0,0.0,0.9993349340349763,0.9949429445
