ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)토문엔지니어링 건축사사무소
2012-08-31,0.9999270845339633,0.9953743764488773,1.005202040510057,0.9999270845339633,0.9999270845339633,0.0006542998203520857,0.0006542998203520857,0.0006542998203520857,0.0008076577172392713,0.0008076577172392713,0.0008076577172392713,-0.00015335789688718552,-0.00015335789688718552,-0.00015335789688718552,0.0,0.0,0.0,1.0005813843543154
2012-09-06,0.9997930091419486,0.9957712672748867,1.0058074513686088,0.9997930091419486,0.9997930091419486,0.0006584091766124093,0.0006584091766124093,0.0006584091766124093,0.0007377056804500947,0.0007377056804500947,0.0007377056804500947,-7.929650383768533e-05,-7.929650383768533e-05,-7.929650383768533e-05,0.0,0.0,0.0,1.0004514183185609
2012-09-14,0.9996142419525956,0.9956385188222235,1.0052005957669623,0.9996142419525956,0.9996142419525956,0.0008067711738632433,0.0008067711738632433,0.0008067711738632433,0.000807657717239478,0.000807657717239478,0.000807657717239478,-8.865433762346332e-07,-8.865433762346332e-07,-8.865433762346332e-07,0.0,0.0,0.0,1.0004210131264588
2012-09-18,0.9995248583579192,0.995131180595992,1.005200133845675,0.9995248583579192,0.9995248583579192,0.0007449394940712089,0.0007449394940712089,0.0007449394940712089,0.0007626119491221616,0.0007626119491221616,0.0007626119491221616,-1.7672455050952712e-05,-1.7672455050952712e-05,-1.7672455050952712e-05,0.0,0.0,0.0,1.0002697978519903
2012-09-25,0.9993684370672354,0.9948370395865739,1.0046160505822155,0.9993684370672354,0.9993684370672354,0.0005874646240297038,0.0005874646240297038,0.0005874646240297038,0.0007626119491233512,0.0007626119491233512,0.0007626119491233512,-0.00017514732509364738,-0.00017514732509364738,-0.00017514732509364738,0.0,0.0,0.0,0.9999559016912651
2012-09-26,0.9993460911685663,0.9949408548441936,1.0051753941583266,0.9993460911685663,0.9993460911685663,0.0008667870394889868,0.0008667870394889868,0.0008667870394889868,0.0010757756792066186,0.0010757756792066186,0.0010757756792066186,-0.00020898863971763183,-0.00020898863971763183,-0.00020898863971763183,0.0,0.0,0.0,1.0002128782080553
2012-09-28,0.9993013993712281,0.9949289352518701,1.0046209371038644,0.9993013993712281,0.9993013993712281,0.0005261472305949768,0.0005261472305949768,0.0005261472305949768,0.0008076577172414684,0.0008076577172414684,0.0008076577172414684,-0.0002815104866464915,-0.0002815104866464915,-0.0002815104866464915,0.0,0.0,0.0,0.999827546601823
2012-10-02,0.9992120157765517,0.9942714826153727,1.00455536644098,0.9992120157765517,0.9992120157765517,0.0003329319683254586,0.0003329319683254586,0.0003329319683254586,0.0007626119491232795,0.0007626119491232795,0.0007626119491232795,-0.0004296799807978208,-0.0004296799807978208,-0.0004296799807978208,0.0,0.0,0.0,0.9995449477448772
2012-10-04,0.9991673239792135,0.9942540574640424,1.0043801794545728,0.9991673239792135,0.9991673239792135,0.00024290383393825983,0.00024290383393825983,0.00024290383393825983,0.0007377056804504186,0.0007377056804504186,0.0007377056804504186,-0.0004948018465121588,-0.0004948018465121588,-0.0004948018465121588,0.0,0.0,0.0,0.9994102278131517
2012-10-05,0.9991449780805443,0.9950184344366874,1.0043770457759658,0.9991449780805443,0.9991449780805443,0.00028491548535747367,0.00028491548535747367,0.00028491548535747367,0.0008076577172379273,0.0008076577172379273,0.0008076577172379273,-0.0005227422318804536,-0.0005227422318804536,-0.0005227422318804536,0.0,0.0,0.0,0.9994298935659017
2012-10-08,0.999077940384537,0.9939459286716734,1.0041663828825809,0.999077940384537,0.999077940384537,-0.00015278505935181568,-0.00015278505935181568,-0.00015278505935181568,0.00042788453555474287,0.00042788453555474287,0.00042788453555474287,-0.0005806695949065585,-0.0005806695949065585,-0.0005806695949065585,0.0,0.0,0.0,0.9989251553251852
2012-10-09,0.9990555944858679,0.9940959198469563,1.0041583616563903,0.9990555944858679,0.9990555944858679,0.00017298449741791883,0.00017298449741791883,0.00017298449741791883,0.0007626119491226814,0.0007626119491226814,0.0007626119491226814,-0.0005896274517047626,-0.0005896274517047626,-0.0005896274517047626,0.0,0.0,0.0,0.9992285789832858
2012-10-10,0.9990332485871987,0.9945752823772123,1.0046424634516804,0.9990332485871987,0.9990332485871987,0.00048302446073644577,0.00048302446073644577,0.00048302446073644577,0.0010757756792062598,0.0010757756792062598,0.0010757756792062598,-0.000592751218469814,-0.000592751218469814,-0.000592751218469814,0.0,0.0,0.0,0.9995162730479351
2012-10-12,0.9989885567898604,0.9942313552039035,1.0040767503685855,0.9989885567898604,0.9989885567898604,0.00022704354926125978,0.00022704354926125978,0.00022704354926125978,0.0008076577172416753,0.0008076577172416753,0.0008076577172416753,-0.0005806141679804155,-0.0005806141679804155,-0.0005806141679804155,0.0,0.0,0.0,0.9992156003391217
2012-10-15,0.9989215190938532,0.9940585690429516,1.003916472080545,0.9989215190938532,0.9989215190938532,-8.830743610466088e-05,-8.830743610466088e-05,-8.830743610466088e-05,0.00042788453555678117,0.00042788453555678117,0.00042788453555678117,-0.0005161919716614421,-0.0005161919716614421,-0.0005161919716614421,0.0,0.0,0.0,0.9988332116577485
2012-10-19,0.9988321354991768,0.9944410629124832,1.0040441575881924,0.9988321354991768,0.9988321354991768,0.0004516074770325046,0.0004516074770325046,0.0004516074770325046,0.0008076577172399175,0.0008076577172399175,0.0008076577172399175,-0.00035605024020741283,-0.00035605024020741283,-0.00035605024020741283,0.0,0.0,0.0,0.9992837429762094
2012-10-22,0.9987650978031694,0.9938841205391271,1.0043014570647797,0.9987650978031694,0.9987650978031694,0.00022610728894184947,0.00022610728894184947,0.00022610728894184947,0.0004278845355588197,0.0004278845355588197,0.0004278845355588197,-0.0002017772466169702,-0.0002017772466169702,-0.0002017772466169702,0.0,0.0,0.0,0.9989912050921113
