,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(자)건축사사무소 태백,y
105,2021-11-04,0.9925928600126548,0.9779901215191956,1.0121152121499901,0.9925928600126548,0.9925928600126548,0.003289126616802177,0.003289126616802177,0.003289126616802177,0.003289126616802177,0.003289126616802177,0.003289126616802177,0.0,0.0,0.0,0.9958819866294569,1.016095
106,2021-11-05,0.9925908914713056,0.9749909798542222,1.0074121702132321,0.9925908914713056,0.9925908914713056,-0.001010158695616644,-0.001010158695616644,-0.001010158695616644,-0.001010158695616644,-0.001010158695616644,-0.001010158695616644,0.0,0.0,0.0,0.991580732775689,0.987313
107,2021-11-08,0.992584985847258,0.9748404179003939,1.009682803244849,0.992584985847258,0.992584985847258,0.0007901630551388559,0.0007901630551388559,0.0007901630551388559,0.0007901630551388559,0.0007901630551388559,0.0007901630551388559,0.0,0.0,0.0,0.9933751489023969,1.0004354698
108,2021-11-09,0.9925841015676924,0.9772127757177275,1.012005224543249,0.9925841015676924,0.9925841015676924,0.0020392307346976312,0.0020392307346976312,0.0020392307346976312,0.0020392307346976312,0.0020392307346976312,0.0020392307346976312,0.0,0.0,0.0,0.99462333230239,0.9942856
109,2021-11-10,0.9925832172881266,0.9767958980605997,1.0094867210937477,0.9925832172881266,0.9925832172881266,0.0015634728776933548,0.0015634728776933548,0.0015634728776933548,0.0015634728776933548,0.0015634728776933548,0.0015634728776933548,0.0,0.0,0.0,0.9941466901658199,0.9881881931
110,2021-11-11,0.992582333008561,0.9790650343860801,1.0129308148836749,0.992582333008561,0.992582333008561,0.0032891266168001165,0.0032891266168001165,0.0032891266168001165,0.0032891266168001165,0.0032891266168001165,0.0032891266168001165,0.0,0.0,0.0,0.9958714596253612,0.99478
111,2021-11-12,0.9925814487289952,0.9764899756408045,1.008062987257205,0.9925814487289952,0.9925814487289952,-0.0010101586956192243,-0.0010101586956192243,-0.0010101586956192243,-0.0010101586956192243,-0.0010101586956192243,-0.0010101586956192243,0.0,0.0,0.0,0.991571290033376,0.9924884
112,2021-11-15,0.9925787958902983,0.9777995439973125,1.010563621626506,0.9925787958902983,0.9925787958902983,0.0007901630551287759,0.0007901630551287759,0.0007901630551287759,0.0007901630551287759,0.0007901630551287759,0.0007901630551287759,0.0,0.0,0.0,0.9933689589454271,0.9907411301
113,2021-11-16,0.9925779116107326,0.9782704350109743,1.0109147407833856,0.9925779116107326,0.9925779116107326,0.0020392307346988876,0.0020392307346988876,0.0020392307346988876,0.0020392307346988876,0.0020392307346988876,0.0020392307346988876,0.0,0.0,0.0,0.9946171423454315,0.9924583
114,2021-11-17,0.992577027331167,0.9777829184906698,1.0107976281601052,0.992577027331167,0.992577027331167,0.0015634728776930402,0.0015634728776930402,0.0015634728776930402,0.0015634728776930402,0.0015634728776930402,0.0015634728776930402,0.0,0.0,0.0,0.9941405002088601,0.9887101851
115,2021-11-18,0.9925761430516012,0.9799023531557892,1.0122933529971985,0.9925761430516012,0.9925761430516012,0.003289126616801952,0.003289126616801952,0.003289126616801952,0.003289126616801952,0.003289126616801952,0.003289126616801952,0.0,0.0,0.0,0.9958652696684032,0.9892619
116,2021-11-19,0.9925786928512383,0.97492955964504,1.0097675918925033,0.9925786928512383,0.9925786928512383,-0.0010101586956228936,-0.0010101586956228936,-0.0010101586956228936,-0.0010101586956228936,-0.0010101586956228936,-0.0010101586956228936,0.0,0.0,0.0,0.9915685341556154,0.9893876
117,2021-11-23,0.9925888920497865,0.9785046205644725,1.0114355504406471,0.9925888920497865,0.9925888920497865,0.002039230734700144,0.002039230734700144,0.002039230734700144,0.002039230734700144,0.002039230734700144,0.002039230734700144,0.0,0.0,0.0,0.9946281227844866,0.9886886
118,2021-11-24,0.9925914418494236,0.9790480225269288,1.0107473739368062,0.9925914418494236,0.9925914418494236,0.0015634728776967796,0.0015634728776967796,0.0015634728776967796,0.0015634728776967796,0.0015634728776967796,0.0015634728776967796,0.0,0.0,0.0,0.9941549147271204,0.9937257
119,2021-11-25,0.9925939916490606,0.98066473565708,1.0116977401287823,0.9925939916490606,0.9925939916490606,0.0032891266167998914,0.0032891266167998914,0.0032891266167998914,0.0032891266167998914,0.0032891266167998914,0.0032891266167998914,0.0,0.0,0.0,0.9958831182658605,0.988957
120,2021-11-26,0.9925965414486977,0.9744762114646186,1.008819204014658,0.9925965414486977,0.9925965414486977,-0.0010101586956081279,-0.0010101586956081279,-0.0010101586956081279,-0.0010101586956081279,-0.0010101586956081279,-0.0010101586956081279,0.0,0.0,0.0,0.9915863827530895,0.9944848
