,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 영화키스톤건축사사무소,y
12,2021-01-27,0.9945556538902364,0.9791614955761188,1.004746032266656,0.9945556538902364,0.9945556538902364,-0.002502025346302001,-0.002502025346302001,-0.002502025346302001,-0.002502025346302001,-0.002502025346302001,-0.002502025346302001,0.0,0.0,0.0,0.9920536285439344,0.9904695587
13,2021-01-28,0.9945813523197403,0.9814983140980348,1.0044826775483442,0.9945813523197403,0.9945813523197403,-0.0018285819436131936,-0.0018285819436131936,-0.0018285819436131936,-0.0018285819436131936,-0.0018285819436131936,-0.0018285819436131936,0.0,0.0,0.0,0.9927527703761271,0.9908499938
14,2021-01-29,0.9946070507492443,0.9823264667901105,1.0075424601743124,0.9946070507492443,0.9946070507492443,0.000287422039948247,0.000287422039948247,0.000287422039948247,0.000287422039948247,0.000287422039948247,0.000287422039948247,0.0,0.0,0.0,0.9948944727891925,0.9908500062
15,2021-05-06,0.9970997984111313,0.9825532251191623,1.006450032421321,0.9970997984111313,0.9970997984111313,-0.0018285819436094789,-0.0018285819436094789,-0.0018285819436094789,-0.0018285819436094789,-0.0018285819436094789,-0.0018285819436094789,0.0,0.0,0.0,0.9952712164675218,0.9783608358
16,2021-05-12,0.9972539889881552,0.9822690264414402,1.0071656067267822,0.9972539889881552,0.9972539889881552,-0.002502025346305967,-0.002502025346305967,-0.002502025346305967,-0.002502025346305967,-0.002502025346305967,-0.002502025346305967,0.0,0.0,0.0,0.9947519636418493,0.9784584815
17,2021-06-04,0.997845052866747,0.9863097841177938,1.01028106149519,0.997845052866747,0.997845052866747,0.0002874220399608277,0.0002874220399608277,0.0002874220399608277,0.0002874220399608277,0.0002874220399608277,0.0002874220399608277,0.0,0.0,0.0,0.9981324749067078,0.9988571659
18,2021-06-07,0.9979221480183663,0.9842603074690133,1.008844992617981,0.9979221480183663,0.9979221480183663,-0.0009962439353506458,-0.0009962439353506458,-0.0009962439353506458,-0.0009962439353506458,-0.0009962439353506458,-0.0009962439353506458,0.0,0.0,0.0,0.9969259040830156,0.9988498972
19,2021-06-08,0.9979478464022394,0.9872361465091823,1.0120237358583901,0.9979478464022394,0.9979478464022394,0.0011075618361138537,0.0011075618361138537,0.0011075618361138537,0.0011075618361138537,0.0011075618361138537,0.0011075618361138537,0.0,0.0,0.0,0.9990554082383533,0.9988994034
20,2021-06-09,0.9979735447861124,0.9825356051598096,1.0072997196036584,0.9979735447861124,0.9979735447861124,-0.0025020253463041474,-0.0025020253463041474,-0.0025020253463041474,-0.0025020253463041474,-0.0025020253463041474,-0.0025020253463041474,0.0,0.0,0.0,0.9954715194398083,0.9968520796
21,2021-06-11,0.9980249415538587,0.985092459486777,1.010745687978356,0.9980249415538587,0.9980249415538587,0.00028742203995706436,0.00028742203995706436,0.00028742203995706436,0.00028742203995706436,0.00028742203995706436,0.00028742203995706436,0.0,0.0,0.0,0.9983123635938157,0.9944
22,2021-06-14,0.9981020367054779,0.9846185213099378,1.0094826704516884,0.9981020367054779,0.9981020367054779,-0.0009962439353512283,-0.0009962439353512283,-0.0009962439353512283,-0.0009962439353512283,-0.0009962439353512283,-0.0009962439353512283,0.0,0.0,0.0,0.9971057927701267,1.0077003818
23,2021-06-16,0.9981534334162535,0.9831189292703189,1.0075750146628255,0.9981534334162535,0.9981534334162535,-0.002502025346309292,-0.002502025346309292,-0.002502025346309292,-0.002502025346309292,-0.002502025346309292,-0.002502025346309292,0.0,0.0,0.0,0.9956514080699442,0.9933499938
24,2021-06-17,0.9981791317716413,0.9847366016350053,1.0081935223829332,0.9981791317716413,0.9981791317716413,-0.0018285819436116792,-0.0018285819436116792,-0.0018285819436116792,-0.0018285819436116792,-0.0018285819436116792,-0.0018285819436116792,0.0,0.0,0.0,0.9963505498280296,0.9929500062
25,2021-06-22,0.9983076235485804,0.9868069154607861,1.0116861538430046,0.9983076235485804,0.9983076235485804,0.001107561836116357,0.001107561836116357,0.001107561836116357,0.001107561836116357,0.001107561836116357,0.001107561836116357,0.0,0.0,0.0,0.9994151853846968,0.9994499931
26,2021-06-23,0.9983333219039682,0.9831222249078049,1.0073727114145703,0.9983333219039682,0.9983333219039682,-0.002502025346304968,-0.002502025346304968,-0.002502025346304968,-0.002502025346304968,-0.002502025346304968,-0.002502025346304968,0.0,0.0,0.0,0.9958312965576632,1.007
27,2021-06-25,0.9983847186147438,0.986466222474643,1.0110211025549862,0.9983847186147438,0.9983847186147438,0.00028742203995200174,0.00028742203995200174,0.00028742203995200174,0.00028742203995200174,0.00028742203995200174,0.00028742203995200174,0.0,0.0,0.0,0.9986721406546958,1.0009504164
28,2021-06-30,0.9985132103916828,0.9838567261672403,1.0077838022536034,0.9985132103916828,0.9985132103916828,-0.002502025346310112,-0.002502025346310112,-0.002502025346310112,-0.002502025346310112,-0.002502025346310112,-0.002502025346310112,0.0,0.0,0.0,0.9960111850453727,0.9951000249
29,2021-07-01,0.9985251510577379,0.9838176909738002,1.0082034714546195,0.9985251510577379,0.9985251510577379,-0.0018285819436132753,-0.0018285819436132753,-0.0018285819436132753,-0.0018285819436132753,-0.0018285819436132753,-0.0018285819436132753,0.0,0.0,0.0,0.9966965691141246,1.0068859043
30,2021-07-02,0.9985370917237929,0.9868793242031719,1.0119725217334627,0.9985370917237929,0.9985370917237929,0.0002874220399563413,0.0002874220399563413,0.0002874220399563413,0.0002874220399563413,0.0002874220399563413,0.0002874220399563413,0.0,0.0,0.0,0.9988245137637493,0.9949500062
31,2021-07-05,0.9985729137219582,0.9850339399619704,1.0098072483453875,0.9985729137219582,0.9985729137219582,-0.0009962439353503262,-0.0009962439353503262,-0.0009962439353503262,-0.0009962439353503262,-0.0009962439353503262,-0.0009962439353503262,0.0,0.0,0.0,0.9975766697866079,1.0137608
32,2021-07-06,0.9985848543880133,0.9871273262414862,1.0111453859883486,0.9985848543880133,0.9985848543880133,0.001107561836114726,0.001107561836114726,0.001107561836114726,0.001107561836114726,0.001107561836114726,0.001107561836114726,0.0,0.0,0.0,0.999692416224128,1.0000001
33,2021-07-07,0.9985967950540683,0.9837945074955622,1.0086036256480038,0.9985967950540683,0.9985967950540683,-0.0025020253463105225,-0.0025020253463105225,-0.0025020253463105225,-0.0025020253463105225,-0.0025020253463105225,-0.0025020253463105225,0.0,0.0,0.0,0.9960947697077578,1.0022
34,2021-07-12,0.9986564983843436,0.9858253967453828,1.0099132953541403,0.9986564983843436,0.9986564983843436,-0.0009962439353509084,-0.0009962439353509084,-0.0009962439353509084,-0.0009962439353509084,-0.0009962439353509084,-0.0009962439353509084,0.0,0.0,0.0,0.9976602544489926,0.9922498404
35,2021-07-13,0.998663519917942,0.9869674736282011,1.0120286026236327,0.998663519917942,0.998663519917942,0.0011075618361139107,0.0011075618361139107,0.0011075618361139107,0.0011075618361139107,0.0011075618361139107,0.0011075618361139107,0.0,0.0,0.0,0.9997710817540559,0.99773
36,2021-07-16,0.9986845845187371,0.98757493638919,1.0109436817548854,0.9986845845187371,0.9986845845187371,0.0002874220399650211,0.0002874220399650211,0.0002874220399650211,0.0002874220399650211,0.0002874220399650211,0.0002874220399650211,0.0,0.0,0.0,0.9989720065587021,0.9929000137
37,2021-07-19,0.9987056491195322,0.9855684561480849,1.0090848830503454,0.9987056491195322,0.9987056491195322,-0.0009962439353510407,-0.0009962439353510407,-0.0009962439353510407,-0.0009962439353510407,-0.0009962439353510407,-0.0009962439353510407,0.0,0.0,0.0,0.9977094051841812,0.9973501
38,2021-07-20,0.9987126706531306,0.9879692025686921,1.0124766909794054,0.9987126706531306,0.9987126706531306,0.0011075618361145025,0.0011075618361145025,0.0011075618361145025,0.0011075618361145025,0.0011075618361145025,0.0011075618361145025,0.0,0.0,0.0,0.9998202324892451,0.9928499975
39,2021-07-23,0.9987337352539256,0.9862492135401593,1.0114279733209308,0.9987337352539256,0.9987337352539256,0.0002874220399612576,0.0002874220399612576,0.0002874220399612576,0.0002874220399612576,0.0002874220399612576,0.0002874220399612576,0.0,0.0,0.0,0.9990211572938869,0.99735
40,2021-07-27,0.9987600774738001,0.9888867758129701,1.0119423081329466,0.9987600774738001,0.9987600774738001,0.0011075618361122799,0.0011075618361122799,0.0011075618361122799,0.0011075618361122799,0.0011075618361122799,0.0011075618361122799,0.0,0.0,0.0,0.9998676393099124,0.9988501028
41,2021-07-29,0.9987732485837373,0.9839649518750618,1.008806574250563,0.9987732485837373,0.9987732485837373,-0.0018285819436138803,-0.0018285819436138803,-0.0018285819436138803,-0.0018285819436138803,-0.0018285819436138803,-0.0018285819436138803,0.0,0.0,0.0,0.9969446666401234,0.9988499931
42,2021-07-30,0.998779834138706,0.9864984239321491,1.01140733144351,0.998779834138706,0.998779834138706,0.00028742203995185537,0.00028742203995185537,0.00028742203995185537,0.00028742203995185537,0.00028742203995185537,0.00028742203995185537,0.0,0.0,0.0,0.9990672561786578,0.9988500435
43,2021-08-02,0.9987995908036118,0.9858243268360196,1.0094050102785215,0.9987995908036118,0.9987995908036118,-0.0009962439353522054,-0.0009962439353522054,-0.0009962439353522054,-0.0009962439353522054,-0.0009962439353522054,-0.0009962439353522054,0.0,0.0,0.0,0.9978033468682596,0.9933500069
44,2021-08-03,0.9988061763585804,0.9873060065896698,1.0128842954233135,0.9988061763585804,0.9988061763585804,0.0011075618361128712,0.0011075618361128712,0.0011075618361128712,0.0011075618361128712,0.0011075618361128712,0.0011075618361128712,0.0,0.0,0.0,0.9999137381946932,0.9986903
45,2021-08-06,0.9988259330234861,0.9875520879599423,1.011553942894557,0.9988259330234861,0.9988259330234861,0.0002874220399561952,0.0002874220399561952,0.0002874220399561952,0.0002874220399561952,0.0002874220399561952,0.0002874220399561952,0.0,0.0,0.0,0.9991133550634423,1.0028
46,2021-08-09,0.9988128073038496,0.9862948501629408,1.0105191733247114,0.9988128073038496,0.9988128073038496,-0.0009962439353505884,-0.0009962439353505884,-0.0009962439353505884,-0.0009962439353505884,-0.0009962439353505884,-0.0009962439353505884,0.0,0.0,0.0,0.997816563368499,0.9943999994
47,2021-08-10,0.9988084320639707,0.9868098551261074,1.0118353123749746,0.9988084320639707,0.9988084320639707,0.0011075618361147828,0.0011075618361147828,0.0011075618361147828,0.0011075618361147828,0.0011075618361147828,0.0011075618361147828,0.0,0.0,0.0,0.9999159939000856,0.99785
48,2021-08-12,0.998799681584213,0.9841798114182766,1.0103413207239769,0.998799681584213,0.998799681584213,-0.0018285819436083515,-0.0018285819436083515,-0.0018285819436083515,-0.0018285819436083515,-0.0018285819436083515,-0.0018285819436083515,0.0,0.0,0.0,0.9969710996406046,1.00585
49,2021-08-17,0.9987778053848185,0.9870882445369189,1.0122775944896856,0.9987778053848185,0.9987778053848185,0.0011075618361139675,0.0011075618361139675,0.0011075618361139675,0.0011075618361139675,0.0011075618361139675,0.0011075618361139675,0.0,0.0,0.0,0.9998853672209325,1.0089397535
50,2021-08-18,0.9987734301449397,0.9848376012218422,1.0086509735867053,0.9987734301449397,0.9987734301449397,-0.002502025346301329,-0.002502025346301329,-0.002502025346301329,-0.002502025346301329,-0.002502025346301329,-0.002502025346301329,0.0,0.0,0.0,0.9962714047986384,0.9950428838
51,2021-08-19,0.9987519200955431,0.9849744098964547,1.0099672225646072,0.9987519200955431,0.9987519200955431,-0.0018285819436091495,-0.0018285819436091495,-0.0018285819436091495,-0.0018285819436091495,-0.0018285819436091495,-0.0018285819436091495,0.0,0.0,0.0,0.996923338151934,0.9949500186
52,2021-08-20,0.9987304100461467,0.9866785731910062,1.011487070745329,0.9987304100461467,0.9987304100461467,0.00028742203995677163,0.00028742203995677163,0.00028742203995677163,0.00028742203995677163,0.00028742203995677163,0.00028742203995677163,0.0,0.0,0.0,0.9990178320861035,1.0146501028
53,2021-08-25,0.998622859799164,0.984147255551334,1.0080529020389317,0.998622859799164,0.998622859799164,-0.0025020253463064737,-0.0025020253463064737,-0.0025020253463064737,-0.0025020253463064737,-0.0025020253463064737,-0.0025020253463064737,0.0,0.0,0.0,0.9961208344528575,0.9891501429
54,2021-08-26,0.9986013497497676,0.984191174380868,1.0088785658860722,0.9986013497497676,0.9986013497497676,-0.0018285819436144849,-0.0018285819436144849,-0.0018285819436144849,-0.0018285819436144849,-0.0018285819436144849,-0.0018285819436144849,0.0,0.0,0.0,0.9967727678061531,0.9891499981
55,2021-08-27,0.998579839700371,0.9871221207561103,1.0105003728967354,0.998579839700371,0.998579839700371,0.00028742203995300863,0.00028742203995300863,0.00028742203995300863,0.00028742203995300863,0.00028742203995300863,0.00028742203995300863,0.0,0.0,0.0,0.998867261740324,0.9891372
56,2021-08-30,0.9985153095521814,0.9846750303285144,1.0105129113223417,0.9985153095521814,0.9985153095521814,-0.0009962439353501365,-0.0009962439353501365,-0.0009962439353501365,-0.0009962439353501365,-0.0009962439353501365,-0.0009962439353501365,0.0,0.0,0.0,0.9975190656168312,0.9994431945
57,2021-08-31,0.9984908152562549,0.9877121173068192,1.0117320394349005,0.9984908152562549,0.9984908152562549,0.0011075618361137435,0.0011075618361137435,0.0011075618361137435,0.0011075618361137435,0.0011075618361137435,0.0011075618361137435,0.0,0.0,0.0,0.9995983770923687,0.9994091
58,2021-09-01,0.9984663209603284,0.9843224689618991,1.0079692929470137,0.9984663209603284,0.9984663209603284,-0.002502025346302149,-0.002502025346302149,-0.002502025346302149,-0.002502025346302149,-0.002502025346302149,-0.002502025346302149,0.0,0.0,0.0,0.9959642956140262,0.99932
59,2021-09-03,0.9984173323684753,0.986512548052339,1.0104413279848699,0.9984173323684753,0.9984173323684753,0.00028742203996545153,0.00028742203996545153,0.00028742203996545153,0.00028742203996545153,0.00028742203996545153,0.00028742203996545153,0.0,0.0,0.0,0.9987047544084408,0.998849
60,2021-09-06,0.9983438494806957,0.9856606939249906,1.0099888632531746,0.9983438494806957,0.9983438494806957,-0.0009962439353502688,-0.0009962439353502688,-0.0009962439353502688,-0.0009962439353502688,-0.0009962439353502688,-0.0009962439353502688,0.0,0.0,0.0,0.9973476055453454,0.998849
61,2021-09-07,0.9983193551847691,0.9873008187712642,1.0122634938616113,0.9983193551847691,0.9983193551847691,0.0011075618361115213,0.0011075618361115213,0.0011075618361115213,0.0011075618361115213,0.0011075618361115213,0.0011075618361115213,0.0,0.0,0.0,0.9994269170208806,1.0043989
62,2021-09-08,0.9982948608888426,0.9830037505987462,1.0087515839900942,0.9982948608888426,0.9982948608888426,-0.0025020253463072938,-0.0025020253463072938,-0.0025020253463072938,-0.0025020253463072938,-0.0025020253463072938,-0.0025020253463072938,0.0,0.0,0.0,0.9957928355425353,0.9889994
63,2021-09-09,0.9982695546606981,0.9849404966524375,1.008652230548671,0.9982695546606981,0.9982695546606981,-0.0018285819436160808,-0.0018285819436160808,-0.0018285819436160808,-0.0018285819436160808,-0.0018285819436160808,-0.0018285819436160808,0.0,0.0,0.0,0.996440972717082,0.9890487
64,2021-09-13,0.9981683297481201,0.9844339902673972,1.0102190782653866,0.9981683297481201,0.9981683297481201,-0.000996243935348652,-0.000996243935348652,-0.000996243935348652,-0.000996243935348652,-0.000996243935348652,-0.000996243935348652,0.0,0.0,0.0,0.9971720858127714,0.9891498
65,2021-09-14,0.9981430235199757,0.9875891863711517,1.0117550961421045,0.9981430235199757,0.9981430235199757,0.0011075618361148399,0.0011075618361148399,0.0011075618361148399,0.0011075618361148399,0.0011075618361148399,0.0011075618361148399,0.0,0.0,0.0,0.9992505853560906,1.0127498
66,2021-09-15,0.9981177172918312,0.982405106499858,1.0074215771204114,0.9981177172918312,0.9981177172918312,-0.0025020253463077036,-0.0025020253463077036,-0.0025020253463077036,-0.0025020253463077036,-0.0025020253463077036,-0.0025020253463077036,0.0,0.0,0.0,0.9956156919455235,0.9929349
67,2021-09-16,0.9980924110636867,0.983728719722683,1.0076750529882095,0.9980924110636867,0.9980924110636867,-0.001828581943609754,-0.001828581943609754,-0.001828581943609754,-0.001828581943609754,-0.001828581943609754,-0.001828581943609754,0.0,0.0,0.0,0.9962638291200769,0.992934
68,2021-09-17,0.9980621654237408,0.9860685328391806,1.0091610291480182,0.9980621654237408,0.9980621654237408,0.0002874220399522856,0.0002874220399522856,0.0002874220399522856,0.0002874220399522856,0.0002874220399522856,0.0002874220399522856,0.0,0.0,0.0,0.9983495874636931,1.0239705
69,2021-09-27,0.9977597090242819,0.984583556403541,1.0082322568886417,0.9977597090242819,0.9977597090242819,-0.0009962439353498169,-0.0009962439353498169,-0.0009962439353498169,-0.0009962439353498169,-0.0009962439353498169,-0.0009962439353498169,0.0,0.0,0.0,0.9967634650889321,0.99312
70,2021-09-28,0.997729463384336,0.9862105202551403,1.010959242798824,0.997729463384336,0.997729463384336,0.0011075618361146159,0.0011075618361146159,0.0011075618361146159,0.0011075618361146159,0.0011075618361146159,0.0011075618361146159,0.0,0.0,0.0,0.9988370252204506,0.9928501
71,2021-09-29,0.9976992177443902,0.9825832196987931,1.0069597024414316,0.9976992177443902,0.9976992177443902,-0.0025020253463003297,-0.0025020253463003297,-0.0025020253463003297,-0.0025020253463003297,-0.0025020253463003297,-0.0025020253463003297,0.0,0.0,0.0,0.9951971923980899,0.99825
72,2021-09-30,0.9976689721044443,0.982819970321712,1.0084798519846965,0.9976689721044443,0.9976689721044443,-0.001828581943604226,-0.001828581943604226,-0.001828581943604226,-0.001828581943604226,-0.001828581943604226,-0.001828581943604226,0.0,0.0,0.0,0.99584039016084,1.004378
73,2021-10-06,0.997487498264769,0.9827641635751945,1.0073536185414649,0.997487498264769,0.997487498264769,-0.0025020253463054745,-0.0025020253463054745,-0.0025020253463054745,-0.0025020253463054745,-0.0025020253463054745,-0.0025020253463054745,0.0,0.0,0.0,0.9949854729184635,0.9987754
74,2021-10-07,0.9974572526187682,0.9831562751097498,1.0083880609078884,0.9974572526187682,0.9974572526187682,-0.0018285819436121482,-0.0018285819436121482,-0.0018285819436121482,-0.0018285819436121482,-0.0018285819436121482,-0.0018285819436121482,0.0,0.0,0.0,0.995628670675156,1.0018615
75,2021-10-12,0.9973060243887639,0.9860047149960104,1.0100112114087305,0.9973060243887639,0.9973060243887639,0.001107561836112985,0.001107561836112985,0.001107561836112985,0.001107561836112985,0.001107561836112985,0.001107561836112985,0.0,0.0,0.0,0.9984135862248769,0.9988501869
76,2021-10-14,0.9972455330967622,0.9822797608510974,1.0074122606391742,0.9972455330967622,0.9972455330967622,-0.001828581943610359,-0.001828581943610359,-0.001828581943610359,-0.001828581943610359,-0.001828581943610359,-0.001828581943610359,0.0,0.0,0.0,0.9954169511531519,0.99785
77,2021-10-18,0.9971245505127588,0.9836350186194447,1.007753048795782,0.9971245505127588,0.9971245505127588,-0.0009962439353511134,-0.0009962439353511134,-0.0009962439353511134,-0.0009962439353511134,-0.0009962439353511134,-0.0009962439353511134,0.0,0.0,0.0,0.9961283065774077,0.9997849
78,2021-10-19,0.997094304866758,0.9850544690266194,1.0105725018102611,0.997094304866758,0.997094304866758,0.0011075618361163035,0.0011075618361163035,0.0011075618361163035,0.0011075618361163035,0.0011075618361163035,0.0011075618361163035,0.0,0.0,0.0,0.9982018667028743,0.9915999977
79,2021-10-21,0.997033814005013,0.9831641771331081,1.007101126059266,0.997033814005013,0.997033814005013,-0.001828581943611157,-0.001828581943611157,-0.001828581943611157,-0.001828581943611157,-0.001828581943611157,-0.001828581943611157,0.0,0.0,0.0,0.9952052320614019,0.9915999
80,2021-10-25,0.9969128322815232,0.983972810091926,1.0084091846360914,0.9969128322815232,0.9969128322815232,-0.0009962439353494968,-0.0009962439353494968,-0.0009962439353494968,-0.0009962439353494968,-0.0009962439353494968,-0.0009962439353494968,0.0,0.0,0.0,0.9959165883461737,0.9937751
81,2021-10-26,0.9968825868506507,0.9855557620646075,1.01006885071888,0.9968825868506507,0.9968825868506507,0.0011075618361140807,0.0011075618361140807,0.0011075618361140807,0.0011075618361140807,0.0011075618361140807,0.0011075618361140807,0.0,0.0,0.0,0.9979901486867647,0.9952753
82,2021-10-28,0.9968220959889058,0.9826935882624684,1.0073880289368091,0.9968220959889058,0.9968220959889058,-0.001828581943611955,-0.001828581943611955,-0.001828581943611955,-0.001828581943611955,-0.001828581943611955,-0.001828581943611955,0.0,0.0,0.0,0.9949935140452939,0.9921768
83,2021-10-29,0.9967918505580333,0.9850482477829612,1.0089628877666585,0.9967918505580333,0.9967918505580333,0.0002874220399564792,0.0002874220399564792,0.0002874220399564792,0.0002874220399564792,0.0002874220399564792,0.0002874220399564792,0.0,0.0,0.0,0.9970792725979898,0.9907412
84,2021-11-01,0.9967011142654159,0.9838124209489582,1.0082268182188012,0.9967011142654159,0.9967011142654159,-0.000996243935352278,-0.000996243935352278,-0.000996243935352278,-0.000996243935352278,-0.000996243935352278,-0.000996243935352278,0.0,0.0,0.0,0.9957048703300636,0.9965257
85,2021-11-02,0.9966932226743788,0.98519739615151,1.0104603656051754,0.9966932226743788,0.9966932226743788,0.0011075618361146725,0.0011075618361146725,0.0011075618361146725,0.0011075618361146725,0.0011075618361146725,0.0011075618361146725,0.0,0.0,0.0,0.9978007845104935,0.9914
86,2021-11-03,0.9966853310833417,0.981715137585277,1.0069764910723682,0.9966853310833417,0.9966853310833417,-0.002502025346311849,-0.002502025346311849,-0.002502025346311849,-0.002502025346311849,-0.002502025346311849,-0.002502025346311849,0.0,0.0,0.0,0.9941833057370298,0.9915790056
87,2021-11-04,0.9966774394923046,0.9815571971146625,1.007753049734423,0.9966774394923046,0.9966774394923046,-0.0018285819436172901,-0.0018285819436172901,-0.0018285819436172901,-0.0018285819436172901,-0.0018285819436172901,-0.0018285819436172901,0.0,0.0,0.0,0.9948488575486873,0.991033
88,2021-11-05,0.9966695479012674,0.9844898576286536,1.0087451832819854,0.9966695479012674,0.9966695479012674,0.00028742203995271606,0.00028742203995271606,0.00028742203995271606,0.00028742203995271606,0.00028742203995271606,0.00028742203995271606,0.0,0.0,0.0,0.9969569699412201,0.997693
89,2021-11-08,0.9966458731281561,0.9829546374700282,1.0072289324764394,0.9966458731281561,0.9966458731281561,-0.0009962439353506615,-0.0009962439353506615,-0.0009962439353506615,-0.0009962439353506615,-0.0009962439353506615,-0.0009962439353506615,0.0,0.0,0.0,0.9956496291928054,0.9910440025
90,2021-11-09,0.9966379815371189,0.9854735522305783,1.010009223766316,0.9966379815371189,0.9966379815371189,0.0011075618361138574,0.0011075618361138574,0.0011075618361138574,0.0011075618361138574,0.0011075618361138574,0.0011075618361138574,0.0,0.0,0.0,0.9977455433732327,0.991442
91,2021-11-10,0.996654999528984,0.9815328048022957,1.0064427960338187,0.996654999528984,0.996654999528984,-0.0025020253463040655,-0.0025020253463040655,-0.0025020253463040655,-0.0025020253463040655,-0.0025020253463040655,-0.0025020253463040655,0.0,0.0,0.0,0.9941529741826799,0.9915779988
92,2021-11-11,0.996672017520849,0.9825285300868797,1.0073972587983115,0.996672017520849,0.996672017520849,-0.0018285819436109638,-0.0018285819436109638,-0.0018285819436109638,-0.0018285819436109638,-0.0018285819436109638,-0.0018285819436109638,0.0,0.0,0.0,0.994843435577238,0.99144
93,2021-11-12,0.996689035512714,0.984818389252758,1.0094351450790975,0.996689035512714,0.996689035512714,0.00028742203996515896,0.00028742203996515896,0.00028742203996515896,0.00028742203996515896,0.00028742203996515896,0.00028742203996515896,0.0,0.0,0.0,0.9969764575526792,0.99144
94,2021-11-15,0.9967400894883091,0.9839117634543891,1.0086618749240963,0.9967400894883091,0.9967400894883091,-0.0009962439353507937,-0.0009962439353507937,-0.0009962439353507937,-0.0009962439353507937,-0.0009962439353507937,-0.0009962439353507937,0.0,0.0,0.0,0.9957438455529583,0.99144
95,2021-11-17,0.9967741254720391,0.9820819584295057,1.008082336761596,0.9967741254720391,0.9967741254720391,-0.0025020253463044753,-0.0025020253463044753,-0.0025020253463044753,-0.0025020253463044753,-0.0025020253463044753,-0.0025020253463044753,0.0,0.0,0.0,0.9942721001257346,0.9914729952
96,2021-11-18,0.9967963610937649,0.9828363365903104,1.0065383929001217,0.9967963610937649,0.9967963610937649,-0.0018285819436188856,-0.0018285819436188856,-0.0018285819436188856,-0.0018285819436188856,-0.0018285819436188856,-0.0018285819436188856,0.0,0.0,0.0,0.994967779150146,0.9914899962
97,2021-11-19,0.9968185967154906,0.9850173036980959,1.008928982730348,0.9968185967154906,0.9968185967154906,0.00028742203996139564,0.00028742203996139564,0.00028742203996139564,0.00028742203996139564,0.00028742203996139564,0.00028742203996139564,0.0,0.0,0.0,0.9971060187554519,0.9890162
98,2021-11-23,0.9969075392023935,0.9858385806339315,1.0105797422305478,0.9969075392023935,0.9969075392023935,0.001107561836112226,0.001107561836112226,0.001107561836112226,0.001107561836112226,0.001107561836112226,0.001107561836112226,0.0,0.0,0.0,0.9980151010385058,0.9977095
99,2021-11-24,0.9969297748241192,0.9820730924955053,1.0070114648783839,0.9969297748241192,0.9969297748241192,-0.00250202534630962,-0.00250202534630962,-0.00250202534630962,-0.00250202534630962,-0.00250202534630962,-0.00250202534630962,0.0,0.0,0.0,0.9944277494778095,0.989098
100,2021-11-26,0.9969742460675707,0.9848528404189955,1.008684792040615,0.9969742460675707,0.9969742460675707,0.0002874220399519933,0.0002874220399519933,0.0002874220399519933,0.0002874220399519933,0.0002874220399519933,0.0002874220399519933,0.0,0.0,0.0,0.9972616681075227,1.0006861
101,2021-12-03,0.9971298954196507,0.9847438043181483,1.0099604687520565,0.9971298954196507,0.9971298954196507,0.0002874220399563329,0.0002874220399563329,0.0002874220399563329,0.0002874220399563329,0.0002874220399563329,0.0002874220399563329,0.0,0.0,0.0,0.997417317459607,1.0179631999999998
102,2021-12-06,0.9971966018428207,0.9843016262486548,1.0078930232850614,0.9971966018428207,0.9971966018428207,-0.0009962439353503418,-0.0009962439353503418,-0.0009962439353503418,-0.0009962439353503418,-0.0009962439353503418,-0.0009962439353503418,0.0,0.0,0.0,0.9962003579074703,1.0018341
103,2021-12-07,0.9972188373172107,0.9857487295991438,1.0108097023691296,0.9972188373172107,0.9972188373172107,0.0011075618361133222,0.0011075618361133222,0.0011075618361133222,0.0011075618361133222,0.0011075618361133222,0.0011075618361133222,0.0,0.0,0.0,0.998326399153324,1.0021289
104,2021-12-08,0.9972410727916007,0.9823219723287825,1.0083255692232302,0.9972410727916007,0.9972410727916007,-0.0025020253463022457,-0.0025020253463022457,-0.0025020253463022457,-0.0025020253463022457,-0.0025020253463022457,-0.0025020253463022457,0.0,0.0,0.0,0.9947390474452984,0.9972927
105,2021-12-09,0.9972633082659907,0.9831887052250825,1.0073727142253264,0.9972633082659907,0.9972633082659907,-0.001828581943607031,-0.001828581943607031,-0.001828581943607031,-0.001828581943607031,-0.001828581943607031,-0.001828581943607031,0.0,0.0,0.0,0.9954347263223837,1.002299
106,2021-12-10,0.9972855437403806,0.984960567549575,1.0094574667533547,0.9972855437403806,0.9972855437403806,0.0002874220399606728,0.0002874220399606728,0.0002874220399606728,0.0002874220399606728,0.0002874220399606728,0.0002874220399606728,0.0,0.0,0.0,0.9975729657803413,1.0021487979
107,2021-12-13,0.9973409199936254,0.9842729708271971,1.009961979157492,0.9973409199936254,0.9973409199936254,-0.0009962439353487246,-0.0009962439353487246,-0.0009962439353487246,-0.0009962439353487246,-0.0009962439353487246,-0.0009962439353487246,0.0,0.0,0.0,0.9963446760582767,0.9974492015
108,2021-12-16,0.99739629624687,0.9836529038841815,1.008023565193182,0.99739629624687,0.99739629624687,-0.0018285819436078292,-0.0018285819436078292,-0.0018285819436078292,-0.0018285819436078292,-0.0018285819436078292,-0.0018285819436078292,0.0,0.0,0.0,0.9955677143032622,0.9973419983
